the_geom,cartodb_id,the_geom_webmercator,last_updated,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type,guid,responsible_authority
0101000020E6100000BA83D89942D56240E960FD9FC39C40C0,12949,0101000020110F0000963BFE4165FD6F41FAD3CFF458F24DC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,54.1km from Kurmond Rd turn off,false,false,,,false,false,,,-33.22472,HAWKESBURY,,,false,1100,false,150.66438,false,"0000503,1100,A2",false,false,false,false,false,SYDNEY WEST ZONE,,1641,THE PUTTY RD,0000503,false,false,true,LEFT,false,,false,COLO HEIGHTS,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,51818F7CFD8C4C3D,RMS
0101000020E61000002CD49AE61D9E6240FE9AAC510F4540C0,12950,0101000020110F000080BD3C9FBA9F6F41C5B1CF47F3404DC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,Wellington,false,false,,,false,false,,,-32.53953,DUBBO REGIONAL,,,false,0570,true,148.94115,false,"0000007,0570,A2",false,false,false,false,false,WESTERN REGION,,1039,DUBBO RD,0000007,false,false,true,LEFT,false,,false,MONTEFIORES,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,B2C390AD050B3DA1,RMS
0101000020E6100000302FC03E3AD06240FAD005F52D5741C0,12951,0101000020110F0000D62912DBD8F46F41BA59C94719704FC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,31km West of Nowra,false,false,,,false,false,,,-34.68109,SHOALHAVEN,,,false,0030,true,150.50711,false,"0000261,0030,A2",false,false,false,false,false,SOUTHERN REGION,Barrengary Rest Area E/B,383,BOMADERRY-MOSS VALE RD,0000261,false,false,true,RIGHT,false,,false,BARRENGARRY,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,58A65DD6D7EDD279,RMS
0101000020E61000009E7B0F971C2462409548A29751943FC0,12952,0101000020110F00000C9A67B37DD06E41C3FEA4159F4A4CC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A3,,PARKING AREA,,,66.3km West of Cobar,false,false,,,false,false,,,-31.57937,COBAR,,,false,0120,true,145.12849,false,"0000008,0120,A3",false,false,false,false,false,WESTERN REGION,,1428,BARRIER HIGHWAY,0000008,false,false,true,LEFT,false,,false,CUBBA,0,false,false,HEAVY VEHICLES ONLY,NONE,C871F2CEDB56F08C,RMS
0101000020E61000000F971C774AC462405E9D6340F6BE40C0,12953,0101000020110F0000F565624E92E06F41CA73F4CFE4374EC1,2018-12-21 11:12:58+00,2,COUNTER,,false,false,true,false,false,C3,,REST AREA,,,1.2km from Lithgow,false,false,,,false,false,,,-33.49189,LITHGOW,,,true,1605,true,150.13409,false,"0000005,1605,C3",false,true,false,false,false,WESTERN REGION,Lithgow Endeavor Park,959,GREAT WESTERN HIGHWAY,0000005,false,true,true,RIGHT,false,,false,LITTLETON,0,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,A7218854A72657CC,OTHER
0101000020E6100000B1A206D330AA62408672A25D859441C0,12954,0101000020110F00004C11DDDD3CB46F41D6D110B22CEF4FC1,2018-12-21 11:12:58+00,2,PRESCRIBED,,false,false,false,false,false,B2,,PARKING AREA,,,24km North of Canberra,false,false,,,false,false,,,-35.16032,QUEANBEYAN-PALERANG,,,false,1031,false,149.31846,false,"0000003,1031,B2",false,false,false,false,false,SOUTHERN REGION,Truck Stopping Area Donnellys N/B,327,FEDERAL HIGHWAY,0000003,false,false,true,LEFT,false,,false,BYWONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,490E27EACC24CF37,RMS
0101000020E61000004E452A8C2DAA6240884B8E3BA53B3FC0,12955,0101000020110F0000345CF94C37B46F41F94A4E3862F24BC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,false,false,false,A2,,REST AREA,,,6.7km North of Coonabarabran,false,false,,,false,false,,,-31.23299,COONABARABRAN,,,true,3100,true,149.31806,false,"0000017,3100,A2",false,false,false,false,false,WESTERN REGION,Gowan Rest Area N/B,1194,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,COONABARABRAN,1,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,05DC17D43E5D2D14,RMS
0101000020E610000065A54929E89B6240E2016553AE8C40C0,12956,0101000020110F0000C47311A8F99B6F41DB37399FB6D14DC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,34km from Orange,false,false,,,false,false,,,-33.09907,CABONNE,,,false,0335,true,148.87209,false,"0000007,0335,A1",false,true,false,false,false,WESTERN REGION,,1032,MOLONG RD,0000007,false,true,true,RIGHT,false,,false,MOLONG,4,false,true,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,50C3F5B7D63D529B,OTHER
0101000020E610000038DBDC989EB261401D38674469E73FC0,12957,0101000020110F00007CC8F191B60F6E41F53325959A9D4CC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,63km West of Topar Roadhouse,false,false,,,false,false,,,-31.90395,BROKEN HILL,,,false,0390,true,141.58186,false,"0000008,0390,A1",false,false,false,false,false,WESTERN REGION,Mount Gipps,1334,BARRIER HIGHWAY,0000008,false,false,true,RIGHT,false,,false,BROKEN HILL,0,false,false,HEAVY VEHICLES ONLY,NONE,3F8EA4F168B8A4AC,RMS
0101000020E6100000C98E8D40BC7162409CE1067C7E9441C0,12958,0101000020110F00003790EFB757546F41A31D00661EEF4FC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,63km from Gundagai and 19km to Wagga Wagga,false,false,,,false,false,,,-35.16011,WAGGA WAGGA,,,false,0030,true,147.55423,false,"0000014,0030,A1",false,false,false,false,false,SOUTH WEST REGION,Truck Park 2km West of Borambola Sth Rd,205,STURT HIGHWAY,0000014,false,false,true,LEFT,false,,false,ALFREDTOWN,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,18046FFC2569FA79,RMS
0101000020E61000001DE6CB0BB07162403F6F2A52619441C0,12959,0101000020110F000000F438FC42546F41617566CEE1EE4FC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,63km from Gundagai and 18km to Wagga Wagga,false,false,,,false,false,,,-35.15922,WAGGA WAGGA,,,false,0030,true,147.55274,false,"0000014,0030,A1",false,false,false,false,false,SOUTH WEST REGION,Truck Park 2km West of Borambola Sth Rd,206,STURT HIGHWAY,0000014,false,false,true,RIGHT,false,,false,ALFREDTOWN,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,C91D32602684D1FA,RMS
0101000020E6100000B3B5BE4868A26240E12879758E6941C0,12960,0101000020110F00003C12315604A76F41C49C174C17964FC1,2018-12-21 11:12:58+00,2,COUNTER,,true,false,true,false,false,C1,,REST AREA,,,62km South of Goulburn,true,true,,,false,false,,,-34.82466,YASS VALLEY,,,true,1402,true,149.07523,false,"0000002,1402,C1",false,true,false,false,false,SOUTHERN REGION,Mundoonan Rest Area N/B,12,HUME HIGHWAY,0000002,false,true,true,RIGHT,false,,false,JERRAWA,10,false,true,BOTH LIGHT AND HEAVY VEHICLES,BORE WATER,C7FF269562F66160,RMS
0101000020E6100000247F30F0DC67624029CB10C7BA9841C0,12961,0101000020110F000009EA4CD292436F41FCC755ACEBF74FC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,true,false,false,A1,,REST AREA,,,61km from Culcairn and 16km to Wagga Wagga,false,false,,,false,false,,,-35.1932,WAGGA WAGGA,,,true,0160,true,147.24572,false,"0000078,0160,A1",false,true,true,true,true,SOUTH WEST REGION,Uranquinty Rest Area,3036,MORGAN ST,0000078,false,true,true,LEFT,false,,false,URANQUINTY,4,false,true,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,64F92B3B88AA2023,COUNCIL
0101000020E6100000A054FB743CB9624025AFCE3120DB3DC0,12963,0101000020110F000070469540CBCD6F414D24D91FBC964AC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,46.2km South of Moree,false,false,,,false,false,,,-29.85596,NARRABRI,,,false,3251,true,149.78863,false,"0000017,3251,A1",false,false,false,false,false,WESTERN REGION,North of Tookey Ck Truck Park,3001,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,BELLATA,0,false,false,HEAVY VEHICLES ONLY,NONE,A6241FBAFD1B61EB,RMS
0101000020E6100000BFD4CF9B8AB862400282397AFC5E41C0,12964,0101000020110F0000B4DAB4289DCC6F412AE815ED3A804FC1,2018-12-21 11:12:58+00,2,COUNTER,,false,false,false,false,false,C2,,PARKING AREA,,,4km North of Goulburn,false,false,,,false,false,,,-34.74208,GREATER ARGYLE,,,false,0010,false,149.76692,false,"0000676,0010,C2",false,false,false,false,false,SOUTHERN REGION,Parking Area Nr Goulburn Bypass N/B,390,OLD HUME HIGHWAY,0000676,false,false,true,RIGHT,false,,false,TOWRANG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,933BEEE8F38E85F2,COUNCIL
0101000020E61000000F45813E91A7624012A5BDC117C640C0,12965,0101000020110F000028A1C31EC8AF6F41CE8D42296C464EC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,1.2km West of Blayney,false,false,,,false,false,,,-33.5476,BLAYNEY,,,false,0130,true,149.23648,false,"0000006,0130,A1",false,false,false,false,false,WESTERN REGION,,749,COWRA RD,0000006,false,false,true,RIGHT,false,,false,BLAYNEY,0,false,false,HEAVY VEHICLES ONLY,NONE,36AFB35E52C29234,RMS
0101000020E6100000E622BE13B3AA62408A1F63EE5A9241C0,12966,0101000020110F00002070381D1AB56F41D566A9DFACEA4FC1,2018-12-21 11:12:58+00,2,COUNTER,,true,false,false,false,false,C1,,REST AREA,,,63km South of Goulburn,false,false,,,false,false,,,-35.1434,QUEANBEYAN-PALERANG,,,false,1042,true,149.33436,false,"0000003,1042,C1",false,true,false,false,false,SOUTHERN REGION,Newton VC Rest Area,324,FEDERAL HIGHWAY,0000003,false,false,true,RIGHT,false,,false,BYWONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,69CC094E5EE2F075,RMS
0101000020E610000099BB96900F0B6340B98D06F016683EC0,12967,0101000020110F0000CFCEEB02642C7041875B822429214BC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,47.2km West of Dorrigo (1km West of Ebor),false,false,,,false,false,,,-30.4066,ARMIDALE REGIONAL,,,false,0175,true,152.34565,true,"0000076,0175,A1",false,true,false,false,false,NORTHERN REGION,Ebor Falls Lookout,983,WATERFALL WAY,0000076,false,false,true,RIGHT,false,,false,EBOR,2,false,false,LIGHT VEHICLES ONLY,NONE,3C5560299201EFE7,NATIONAL PARKS AND WILDLIFE SERVICE
0101000020E610000076A6D0798D856240728A8EE4F28F40C0,12968,0101000020110F0000214D741901766F4125ACAB1D57D84DC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,true,false,false,A2,,REST AREA,,,Parkes town,false,false,,,false,false,,,-33.1246,PARKES,,,true,2690,true,148.17352,false,"0000017,2690,A2",false,true,true,false,false,WESTERN REGION,Parkes Bushmans Dam Kelly Reserve,1758,CURRAJONG ST,0000017,false,true,true,LEFT,false,,false,PARKES,3,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,7855C1378DA0DC0E,COUNCIL
0101000020E61000006C21C84109F3624078978BF84EFC3EC0,12969,0101000020110F00009052938DFC17704149EB66498EB34BC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,163.0km West of Wauchope,false,false,,,false,false,,,-30.98558,WALCHA,,,false,0435,true,151.59488,false,"0000011,0435,A1",false,false,false,false,false,NORTHERN REGION,Captain Cook Park Rest Area,1960,OXLEY HIGHWAY,0000011,false,false,true,LEFT,false,,false,WALCHA,0,false,false,LIGHT VEHICLES ONLY,NONE,103B13B639962945,COUNCIL
0101000020E61000003ACC971760B4624066A032FE7D7E3EC0,12970,0101000020110F0000C860CD9289C56F41E97977413B374BC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,false,false,false,A2,,REST AREA,,,24km South of Narrabri,false,false,,,false,false,,,-30.49411,NARRABRI,,,false,3130,true,149.63673,false,"0000017,3130,A2",false,true,false,false,false,WESTERN REGION,Sir William Bridges Rest Area,1184,NEWELL HIGHWAY,0000017,false,true,true,RIGHT,false,,false,BOHENA CREEK,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,5F632F29897F8F08,RMS
0101000020E61000003C1405FA44B86240C503CAA65C593EC0,12971,0101000020110F00004612CEE126CC6F41D0722875A9124BC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,3.7km South of Narrabri,false,false,,,false,false,,,-30.34907,NARRABRI,,,false,3140,true,149.75842,false,"0000017,3140,A2",false,false,false,false,false,WESTERN REGION,South Narrabri Truck Park,1182,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,NARRABRI,0,false,false,HEAVY VEHICLES ONLY,NONE,79FDCA4BAEA1209F,RMS
0101000020E6100000F14BFDBCA9A76240EAE74D452A7442C0,12972,0101000020110F00008024D0B9F1AF6F41F63F4CB87CE250C1,2018-12-21 11:12:58+00,2,PRESCRIBED,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,At Bombala,false,false,,,false,false,,,-36.90754,SNOWY MONARO REGIONAL,,,false,1090,false,149.23947,false,"0000019,1090,A2",false,false,false,false,false,SOUTHERN REGION,south of Bombala Truck Parking,3196,MAHRATTA ST,0000019,false,false,true,LEFT,false,,false,BOMBALA,0,false,false,HEAVY VEHICLES ONLY,NONE,320FFDC7BACEB4CE,RMS
0101000020E610000030BB270F0B656240C45F9335EAFD40C0,12973,0101000020110F00005CC425A3C83E6F41E72683717BB84EC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,127km from Narrandera and  9km to West Wyalong,false,false,,,false,false,,,-33.98371,BLAND,,,false,2400,true,147.1576,false,"0000017,2400,A2",false,false,false,false,false,SOUTH WEST REGION,Charcoal Tank Rest Area,1400,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,WEST WYALONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,23BEF8D399D4D751,RMS
0101000020E610000020D26F5F07876240DC4603780B4C40C0,12974,0101000020110F0000FB75D5FE82786F418771E950074F4DC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A3,,PARKING AREA,,,54.99km South of Dubbo (SH7),false,false,,,false,false,,,-32.5941,PARKES,,,false,2760,true,148.21965,false,"0000017,2760,A3",false,true,false,false,false,WESTERN REGION,,1738,CASWELL ST,0000017,false,true,true,RIGHT,false,,false,TOMINGLEY,1,false,true,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,BAAED6D24A079EBC,RMS
0101000020E6100000FFE7305F5E1D62405D6DC5FEB23F41C0,12976,0101000020110F00007C20A08B09C56E41BC43F4CEA63F4FC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,247km from West Wyalong and  8km to Hay,false,false,,,false,false,,,-34.49765,HAY,,,false,0840,true,144.91777,false,"0000006,0840,A1",false,false,false,false,false,SOUTH WEST REGION,Birriwa,1257,MID WESTERN HIGHWAY,0000006,false,false,true,LEFT,false,,false,HAY,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,30DF8BE5626EEC9E,RMS
0101000020E6100000C520B072681D63409BC937DBDCE83EC0,12977,0101000020110F0000ABE06613F93B70415B8329914CA04BC1,2018-12-21 11:12:58+00,2,COUNTER,,true,false,false,false,false,C1,PHYSICAL SEPARATION,REST AREA,,,17.2km north of Kempsey,false,false,,,false,false,,,-30.90962,KEMPSEY,,,true,2310,true,152.919,false,"0000010,2310,C1",false,true,false,false,false,NORTHERN REGION,Clybucca Southbound,4011,Pacific Highway Collombatti,0000010,false,true,true,RIGHT,false,OPEN,false,CLYBUCCA,2,true,true,BOTH LIGHT AND HEAVY VEHICLES,SOURCE UNKNOWN,EC30AB525B1F7FC5,RMS
0101000020E610000011363CBD52D2624021B0726891C140C0,12979,0101000020110F00006DF6192568F86F4104D69FD2333D4EC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,54.1km from Lithgow,false,false,,,false,false,,,-33.51225,HAWKESBURY,,,false,0461,false,150.5726,false,"0000184,0461,A1",false,false,false,false,false,SYDNEY WEST ZONE,,873,BELLS LINE OF RD,0000184,false,false,true,RIGHT,false,,false,BILPIN,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,A3CBE428F051BEEB,RMS
0101000020E610000096CFF23CB83662407CED992501FE40C0,12980,0101000020110F0000B7477D3C19F06E41F4AE586EAAB84EC1,2018-12-21 11:12:58+00,2,COUNTER,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,50km from Griffith and 60km to Hillston,false,false,,,false,false,,,-33.98441,CARRATHOOL,,,false,0260,true,145.70999,false,"0000080,0260,A1",false,false,false,false,false,SOUTH WEST REGION,"KIDMAN WAY, GOOLGOWI",3125,KIDMAN WAY,0000080,false,false,true,RIGHT,false,,false,GOOLGOWI,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,BF331CACEC960AB1,RMS
0101000020E6100000029F1F46089562400D6C956071B83FC0,12981,0101000020110F0000F9AE8C4F4C906F41655BBD79A96E4CC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,true,false,false,A2,,REST AREA,,,Gilgrandra town,false,true,,,false,false,,,-31.72048,GILGANDRA,,,true,2950,false,148.65726,false,"0000017,2950,A2",false,true,false,false,false,WESTERN REGION,Gilgandra Coo-ee Heritage Centre,898,CASTLEREAGH ST,0000017,false,true,true,RIGHT,false,,false,GILGANDRA,0,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,650ABB31A7D89A02,COUNCIL
0101000020E6100000158C4AEA04EC61403CA583F57F8E3FC0,12982,0101000020110F0000CF00185936716E41D24F8734D2444CC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A3,,PARKING AREA,,,Wilcannia,false,false,,,false,false,,,-31.55664,CENTRAL DARLING,,,true,0280,true,143.3756,false,"0000008,0280,A3",false,true,false,false,false,WESTERN REGION,Wilcannia Urban Are,1299,MYERS ST,0000008,false,false,true,LEFT,false,,false,WILCANNIA,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,762D4EBDC2728794,RMS
0101000020E6100000CFF753E3A5C16240643BDF4F8D5741C0,12983,0101000020110F00003A1B541215DC6F4145707B3FDE704FC1,2018-12-21 11:12:58+00,2,PRESCRIBED,,false,false,false,false,false,B2,,PARKING AREA,,,6km North of Marulan,false,false,,,false,false,,,-34.684,WINGECARRIBEE,,,false,1105,false,150.0515,false,"0000002,1105,B2",false,true,false,false,false,SOUTHERN REGION,Red Hill North Marulan S/B,90,HUME HIGHWAY,0000002,false,true,true,LEFT,false,,false,MARULAN,0,false,true,LIGHT VEHICLES ONLY,NONE,C30B5CF30F6A4788,RMS
0101000020E610000032384A5E9DED614059A31EA2D1A53FC0,12984,0101000020110F0000A1559125EC736E41D1662203135C4CC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,89.2km West of Emmdale,false,false,,,false,false,,,-31.64773,CENTRAL DARLING,,,false,0235,true,143.42546,false,"0000008,0235,A2",false,false,false,false,false,WESTERN REGION,Talyawalka Flood Plain,1297,BARRIER HIGHWAY,0000008,false,false,true,RIGHT,false,,false,WILCANNIA,0,false,false,HEAVY VEHICLES ONLY,NONE,8A5976CB85903FBD,RMS
0101000020E61000004F1E166A4DB962400F62670A9DE73DC0,12985,0101000020110F000071DC620EE8CD6F410B7A8E76F7A24AC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,48.8km North of Narrabri,false,false,,,false,false,,,-29.90474,NARRABRI,,,true,3251,true,149.7907,false,"0000017,3251,A1",false,true,false,false,false,WESTERN REGION,Woolabrar Rest Area. Near Bellata,1178,NEWELL HIGHWAY,0000017,false,true,true,LEFT,false,,false,BELLATA,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,462BAA2EC8F7E19C,RMS
0101000020E610000045F5D6C056C36240D8648D7A88B640C0,13024,0101000020110F000075A83A56F4DE6F419B470393BB264EC1,2018-12-21 11:12:58+00,2,PRESCRIBED,,false,false,false,false,false,R1,,PARKING AREA,,,0.74km from Mudgee turnoff,false,false,,,false,false,,,-33.42604,LITHGOW,,,false,1626,true,150.10434,false,"0000005,1626,R1",false,true,false,false,false,WESTERN REGION,Tunnel Hill,558,GREAT WESTERN HIGHWAY,0000005,false,true,true,LEFT,false,,false,MARRANGAROO,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,5B7E2673650504D2,RMS
0101000020E610000077F86BB2467C62402310AFEB17BC40C0,12987,0101000020110F000013A26C4C3F666F41019AF2550D324EC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,13.4km South of Forbes,false,false,,,false,false,,,-33.46948,FORBES,,,false,2530,true,147.88363,false,"0000017,2530,A1",false,false,false,false,false,WESTERN REGION,Bundaburra Aquatic Area,1754,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,FORBES,0,false,false,LIGHT VEHICLES ONLY,NONE,A0C46319627F1CA9,RMS
0101000020E61000002497FF907E676240D1AE42CA4FF640C0,12988,0101000020110F000079BD7B85F2426F41F48D8A9DE9A84EC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,true,false,false,A3,,REST AREA,,,3km from West Wyalong and 101km to Forbes,false,false,,,false,false,,,-33.92431,BLAND,,,true,2470,true,147.2342,false,"0000017,2470,A3",false,true,false,false,false,SOUTH WEST REGION,Cooinda Park,3095,NEELD ST,0000017,false,true,true,LEFT,false,,false,WYALONG,4,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,0F953ED65F6FCE73,COUNCIL
0101000020E6100000FD4D2844C0BC6240B2852007256C3DC0,12989,0101000020110F0000C3223CABC3D36F41A4ABBAEB492A4AC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,true,false,false,false,false,A1,,INSPECTION BAY,,,7.4km North of Moree,false,false,,,false,false,,,-29.42244,MOREE PLAINS,,,true,3325,true,149.89847,false,"0000017,3325,A1",false,false,false,false,false,WESTERN REGION,Camurra Truck Inspection Bay S/B,1171,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,MOREE,0,false,false,HEAVY VEHICLES ONLY,NONE,01FF0AB2B432CE1D,RMS
0101000020E6100000CA15DEE522D36240956588635D1C3EC0,12990,0101000020110F00005DAD34B9C9F96F419417D70EB4D64AC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A2,PHYSICAL SEPARATION,REST AREA,,,31.7km North of Barraba,false,false,,,false,false,,,-30.1108,GWYDIR,,,false,0250,true,150.59801,false,"0000063,0250,A2",false,true,false,false,false,NORTHERN REGION,Andersons Creek - The Ponds Comp,1919,TAMWORTH-YETMAN RD,0000063,false,false,true,LEFT,false,OPEN,false,DINOGA,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,CC69FCD848D982C5,RMS
0101000020E61000009F02603C83D9624087A2409FC8A33DC0,12991,0101000020110F0000F95DF3344F027041C0FAA23999604AC1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,36.1km West of Inverell,false,false,,,false,false,,,-29.63978,GWYDIR,,,false,0495,true,150.79727,false,"0000012,0495,A1",false,true,false,false,false,NORTHERN REGION,Dumboy Creek,1145,INVERELL STREET,0000012,false,true,true,LEFT,false,OPEN,false,DELUNGRA,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,455772FA19081EEE,RMS
0101000020E61000006B48DC63E9186240FF5BC98E8D0442C0,12992,0101000020110F00006B991B7977BD6E41C6F2A1369B6C50C1,2018-12-21 11:12:58+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,12km from Echuca (VIC) and  65km to Deniliquin,false,false,,,false,false,,,-36.03557,MURRAY RIVER,,,false,0030,true,144.77849,false,"0000021,0030,A1",false,false,false,false,false,SOUTH WEST REGION,The Keyhole,1205,COBB HIGHWAY,0000021,false,false,true,RIGHT,false,,false,MOAMA,0,false,false,LIGHT VEHICLES ONLY,NONE,03D741C37D2A9D50,RMS
0101000020E61000000C3CF71E2EAD6140376C5B94D9F83FC0,12993,0101000020110F0000D0B5284F79066E41A3F028780EAF4CC1,2018-12-21 11:12:58+00,2,PRESCRIBED,,true,false,false,false,false,A3,,INSPECTION BAY,,,7.2km West of Broken Hill,false,false,,,false,false,,,-31.97207,BROKEN HILL,,,true,0500,true,141.41188,false,"0000008,0500,A3",false,false,false,false,false,WESTERN REGION,,1346,BARRIER HIGHWAY,0000008,false,false,true,LEFT,false,,false,BROKEN HILL,0,false,false,HEAVY VEHICLES ONLY,NONE,094566A3E94FA1A1,RMS
